Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Location_0,Location_1,Location_2,Location_3,Location_4,WindGustDir_0,WindGustDir_1,WindGustDir_2,WindGustDir_3,WindGustDir_4,WindDir9am_0,WindDir9am_1,WindDir9am_2,WindDir9am_3,WindDir9am_4,WindDir3pm_0,WindDir3pm_1,WindDir3pm_2,WindDir3pm_3,WindDir3pm_4
9953,7,14.2,20.1,22.0,4.4,3.8,72.0,28.0,28.0,76.0,84.0,1003.2,1004.5,6.0,7.0,17.4,16.8,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
9954,7,13.8,20.4,11.8,4.2,6.2,65.0,13.0,35.0,72.0,45.0,1011.2,1010.2,7.0,7.0,15.1,19.2,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1
9955,7,12.9,20.9,15.6,1.0,7.2,61.0,11.0,39.0,93.0,73.0,1011.2,1009.0,3.0,7.0,14.4,18.2,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
9956,7,13.7,20.7,25.6,4.0,6.6,67.0,28.0,35.0,73.0,62.0,1007.4,1009.4,7.0,7.0,17.8,17.4,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
9957,8,11.2,19.8,8.8,2.8,3.2,57.0,17.0,24.0,96.0,84.0,1011.7,1010.5,6.0,8.0,14.6,16.9,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
9958,8,13.6,20.2,15.4,1.6,4.7,65.0,11.0,31.0,91.0,80.0,1013.6,1011.4,7.0,6.0,16.8,18.6,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
9959,8,12.0,17.3,9.2,4.4,6.0,52.0,19.0,20.0,70.0,87.0,1019.5,1019.4,3.0,7.0,13.7,14.0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
9960,8,5.9,20.5,0.0,3.0,9.7,48.0,28.0,24.0,42.0,32.0,1017.9,1014.3,1.0,2.0,13.1,20.1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
9961,8,13.2,19.4,0.6,1.4,5.2,54.0,15.0,28.0,89.0,54.0,1016.5,1015.6,7.0,6.0,15.3,18.9,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
9962,8,10.3,24.7,0.0,2.0,6.9,57.0,22.0,31.0,70.0,34.0,1009.6,1003.7,1.0,7.0,17.0,23.0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
9963,8,13.3,18.4,17.0,3.4,4.5,52.0,17.0,20.0,87.0,49.0,1012.4,1013.4,7.0,6.0,14.4,17.9,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
9964,8,10.7,20.3,6.0,4.6,7.3,74.0,24.0,50.0,87.0,48.0,1011.9,1007.0,5.0,6.0,15.0,19.2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
9965,8,14.4,27.0,0.0,3.6,6.2,74.0,24.0,39.0,47.0,55.0,1013.9,1012.2,3.0,7.0,20.8,24.0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
9966,8,7.3,20.9,0.4,2.4,10.2,41.0,11.0,28.0,62.0,42.0,1024.2,1020.5,1.0,2.0,14.8,20.1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
9967,8,12.2,19.8,0.2,2.6,3.7,26.0,13.0,15.0,84.0,66.0,1017.8,1015.9,7.0,6.0,14.8,19.1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
9968,9,8.7,23.1,0.0,2.2,8.7,48.0,9.0,31.0,77.0,50.0,1013.0,1008.5,1.0,5.0,15.4,21.9,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
9969,9,13.2,16.7,16.6,8.6,1.6,54.0,7.0,28.0,91.0,79.0,1007.3,1008.8,7.0,7.0,13.9,12.8,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
9970,9,7.5,18.3,6.6,2.4,6.3,44.0,13.0,20.0,81.0,61.0,1019.5,1019.8,3.0,7.0,12.7,16.4,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1
9971,9,13.0,21.3,0.2,3.2,0.5,33.0,13.0,22.0,86.0,94.0,1019.1,1017.6,8.0,8.0,16.9,16.7,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
9972,9,13.9,20.8,19.2,2.0,5.6,54.0,11.0,35.0,86.0,58.0,1015.5,1013.3,7.0,5.0,18.0,20.4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
9973,9,9.0,21.1,3.0,2.8,8.5,52.0,13.0,35.0,76.0,47.0,1014.9,1010.8,6.0,4.0,15.6,20.2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
9974,9,11.5,17.8,13.0,4.0,6.0,76.0,11.0,44.0,87.0,42.0,1005.4,1009.8,8.0,6.0,12.6,16.0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
9975,9,10.5,21.2,0.4,2.8,3.4,37.0,11.0,20.0,74.0,49.0,1022.0,1018.6,7.0,4.0,16.5,20.8,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
9976,9,12.0,19.0,3.6,3.0,3.6,57.0,22.0,22.0,93.0,79.0,1013.1,1013.6,6.0,4.0,15.4,15.6,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0
9977,9,6.7,20.4,0.0,4.6,9.4,31.0,6.0,20.0,62.0,55.0,1014.9,1013.3,1.0,6.0,16.2,19.8,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
9978,9,12.7,17.5,13.0,2.8,4.8,52.0,20.0,28.0,87.0,50.0,1011.4,1011.1,7.0,6.0,14.7,16.4,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9979,9,8.2,17.2,3.8,4.2,7.5,67.0,19.0,24.0,76.0,76.0,1011.2,1011.2,5.0,5.0,11.8,12.9,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0
9980,10,15.7,21.9,0.0,7.0,5.6,35.0,17.0,24.0,67.0,58.0,1012.3,1011.7,7.0,6.0,20.2,20.5,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
9981,10,11.4,20.1,9.2,5.0,5.5,46.0,17.0,24.0,90.0,49.0,1013.9,1014.6,8.0,3.0,16.3,18.7,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
9982,10,13.5,26.4,0.0,8.4,0.6,39.0,9.0,24.0,44.0,45.0,1011.4,1010.2,8.0,7.0,22.2,23.6,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
9983,10,13.7,22.8,0.0,5.4,7.1,54.0,33.0,28.0,61.0,48.0,1017.1,1013.9,6.0,7.0,18.2,22.5,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9984,10,15.0,20.7,0.2,0.6,0.0,30.0,15.0,15.0,76.0,89.0,1010.9,1008.7,7.0,8.0,18.4,19.1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1
9985,11,18.9,33.9,0.0,8.4,10.8,57.0,30.0,17.0,36.0,37.0,1013.3,1008.7,1.0,7.0,26.8,30.4,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1
9986,11,20.8,26.1,1.4,7.4,2.4,37.0,20.0,15.0,60.0,91.0,1006.2,1005.1,7.0,8.0,26.0,20.2,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
9987,11,12.5,22.6,0.2,4.6,2.4,46.0,20.0,24.0,55.0,86.0,1008.3,1007.6,7.0,8.0,21.3,18.3,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
9988,11,13.6,21.9,3.6,3.4,5.4,39.0,13.0,19.0,53.0,64.0,1008.7,1008.1,7.0,7.0,19.9,19.3,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
9989,11,11.4,22.7,1.4,3.6,6.9,63.0,26.0,30.0,55.0,66.0,1009.0,1006.5,7.0,7.0,20.4,19.1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
9990,11,15.3,20.8,13.6,7.2,10.6,69.0,26.0,30.0,47.0,45.0,1009.0,1010.6,4.0,4.0,18.9,19.1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
9991,11,13.6,24.1,0.0,6.4,5.8,57.0,31.0,39.0,61.0,73.0,1010.7,1010.0,6.0,7.0,22.4,20.6,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1
9992,12,22.7,35.8,0.0,9.0,10.4,57.0,24.0,31.0,37.0,22.0,1007.8,1002.8,6.0,2.0,26.9,34.8,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
9993,12,19.5,26.8,0.2,8.4,2.3,69.0,28.0,30.0,70.0,55.0,1011.1,1006.7,8.0,6.0,20.0,24.6,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
9994,1,18.2,32.6,0.0,9.2,13.0,83.0,26.0,31.0,47.0,22.0,1016.3,1012.9,1.0,3.0,23.5,31.9,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1
9995,1,20.1,35.5,0.0,11.2,11.1,35.0,11.0,24.0,48.0,37.0,1011.8,1008.9,1.0,7.0,28.3,32.6,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
9996,1,19.4,36.3,12.4,9.4,8.9,63.0,37.0,15.0,98.0,24.0,1014.8,1007.3,7.0,1.0,19.6,35.7,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
9997,1,25.0,41.5,0.0,15.6,11.6,59.0,24.0,20.0,37.0,15.0,1008.7,1004.2,1.0,1.0,31.7,41.3,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1
9998,2,23.3,37.5,0.0,11.8,8.2,59.0,31.0,24.0,23.0,36.0,1009.5,1005.8,4.0,5.0,32.7,35.1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
9999,2,22.7,29.5,2.6,6.0,0.0,54.0,9.0,20.0,71.0,72.0,1005.2,1001.6,8.0,8.0,27.4,27.8,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
10000,4,18.9,26.2,0.0,3.8,4.1,56.0,20.0,35.0,55.0,57.0,1014.8,1014.9,7.0,8.0,22.9,23.8,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
10001,4,20.5,26.5,0.0,5.4,7.0,43.0,20.0,28.0,54.0,53.0,1017.2,1014.9,6.0,6.0,23.2,24.5,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
10002,4,12.1,24.7,0.0,4.0,6.8,50.0,11.0,19.0,62.0,79.0,1013.3,1012.5,2.0,7.0,18.6,20.0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
10003,4,22.2,25.9,0.0,7.4,0.0,43.0,19.0,26.0,21.0,51.0,1012.6,1010.8,8.0,8.0,23.9,24.5,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
10004,4,17.3,23.6,25.6,2.2,8.7,46.0,15.0,26.0,89.0,61.0,1010.9,1009.8,3.0,7.0,20.3,23.4,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
10005,5,17.8,26.4,0.0,4.8,8.4,39.0,17.0,22.0,39.0,59.0,1015.1,1014.0,2.0,2.0,23.3,24.8,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
10006,5,18.1,20.6,1.8,3.4,0.0,30.0,4.0,13.0,93.0,92.0,1016.5,1014.1,8.0,8.0,19.1,19.1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
10007,5,16.3,22.5,13.6,1.6,4.3,30.0,11.0,15.0,85.0,68.0,1009.1,1006.3,5.0,5.0,20.1,22.0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
10008,5,13.9,20.5,4.6,2.2,6.0,39.0,20.0,20.0,79.0,61.0,1012.3,1012.1,7.0,3.0,16.6,18.7,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
10009,5,12.6,22.1,2.6,3.0,6.1,63.0,13.0,41.0,90.0,63.0,1010.4,1007.3,6.0,6.0,15.9,20.5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
10010,5,11.4,19.1,0.4,2.6,3.9,28.0,9.0,6.0,92.0,89.0,1021.3,1020.4,7.0,7.0,14.2,17.3,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
10011,5,8.8,24.9,0.0,3.2,5.1,41.0,13.0,30.0,40.0,46.0,1018.6,1015.4,3.0,5.0,17.3,24.2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
10012,6,15.3,16.8,0.0,5.0,0.0,56.0,30.0,24.0,46.0,85.0,1013.2,1009.6,8.0,8.0,15.4,12.9,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
10013,6,12.7,19.0,15.0,1.4,3.3,48.0,26.0,17.0,91.0,82.0,1009.2,1009.8,6.0,4.0,14.3,16.7,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
10014,6,10.4,19.3,0.2,0.6,2.0,33.0,17.0,13.0,67.0,65.0,1018.6,1014.9,7.0,7.0,16.2,18.4,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
10015,6,15.7,21.3,4.2,2.4,1.4,89.0,43.0,24.0,83.0,67.0,998.5,998.1,8.0,7.0,17.4,18.9,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
10016,6,15.0,20.4,6.2,0.2,2.2,80.0,33.0,30.0,69.0,57.0,1001.7,1004.7,3.0,7.0,18.5,17.0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
10017,6,9.7,19.5,16.4,2.8,2.7,80.0,13.0,24.0,93.0,62.0,1009.4,1005.1,7.0,6.0,13.2,18.2,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
10018,6,9.0,17.4,0.2,1.2,4.3,54.0,15.0,15.0,92.0,72.0,1015.2,1011.7,7.0,5.0,11.2,16.3,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
10019,6,7.4,18.5,8.2,2.6,6.8,39.0,9.0,9.0,89.0,65.0,1019.7,1019.5,5.0,2.0,11.0,18.5,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
10020,6,11.0,17.9,1.4,0.2,0.5,28.0,9.0,11.0,94.0,86.0,1024.4,1022.3,8.0,8.0,14.5,16.7,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
10021,6,9.6,23.4,0.0,1.2,9.1,35.0,9.0,22.0,66.0,26.0,1023.3,1018.2,0.0,0.0,14.4,23.0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1
10022,6,10.1,20.7,8.2,2.2,3.8,43.0,13.0,31.0,97.0,68.0,1011.3,1011.2,7.0,3.0,16.0,18.9,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
10023,6,7.0,15.5,8.0,2.6,4.0,41.0,13.0,11.0,95.0,61.0,1017.4,1016.1,7.0,6.0,10.3,14.8,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10024,6,11.9,20.8,0.0,2.4,1.5,48.0,20.0,19.0,39.0,44.0,1018.0,1013.1,7.0,7.0,15.2,20.4,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
10025,6,12.4,20.1,4.4,1.0,5.0,52.0,11.0,22.0,96.0,63.0,1017.3,1018.3,5.0,5.0,14.9,17.3,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0
10026,6,10.4,18.1,1.2,3.2,4.8,44.0,9.0,17.0,82.0,62.0,1022.7,1021.9,5.0,4.0,14.0,16.6,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
10027,7,5.0,22.5,0.0,2.4,7.1,37.0,9.0,22.0,44.0,46.0,1021.6,1017.9,4.0,6.0,11.3,21.3,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
10028,7,3.3,14.7,0.0,2.0,4.6,54.0,17.0,24.0,69.0,40.0,1022.4,1018.2,7.0,7.0,7.7,14.0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
10029,7,7.7,16.3,6.6,2.8,2.7,39.0,20.0,17.0,78.0,77.0,1006.6,1002.8,7.0,7.0,10.7,14.9,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
10030,7,9.6,16.5,0.8,1.2,2.4,33.0,15.0,9.0,88.0,73.0,1021.6,1019.9,2.0,7.0,13.2,16.5,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
10031,7,10.2,23.3,0.0,3.4,9.4,46.0,24.0,28.0,34.0,23.0,1024.6,1019.5,2.0,4.0,16.7,23.1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
10032,7,11.5,18.6,5.6,4.4,0.2,46.0,9.0,26.0,95.0,79.0,1015.3,1012.6,7.0,7.0,12.3,17.2,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
10033,8,7.3,16.0,16.6,3.4,5.4,43.0,6.0,13.0,91.0,77.0,1017.7,1017.4,2.0,4.0,12.2,14.2,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
10034,8,6.3,18.1,9.2,3.8,7.5,41.0,17.0,24.0,88.0,54.0,1021.3,1018.2,4.0,5.0,11.6,17.3,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
10035,8,10.8,19.2,11.2,1.4,8.4,28.0,7.0,15.0,92.0,52.0,1020.2,1018.5,4.0,4.0,13.8,18.5,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
10036,8,11.4,21.6,0.4,2.6,5.2,61.0,20.0,37.0,83.0,55.0,1016.2,1012.3,3.0,7.0,14.8,19.8,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1
10037,8,12.3,17.1,11.8,2.0,7.8,61.0,9.0,26.0,68.0,46.0,1017.1,1017.9,5.0,3.0,14.1,16.3,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
10038,8,13.9,18.2,0.0,1.8,0.0,57.0,17.0,30.0,94.0,84.0,1014.5,1011.6,7.0,7.0,16.8,16.0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1
10039,8,8.6,18.3,0.2,2.6,6.4,44.0,17.0,28.0,75.0,71.0,1024.0,1021.9,2.0,5.0,12.2,15.2,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
10040,8,12.4,23.7,0.0,2.0,9.3,31.0,17.0,15.0,72.0,40.0,1017.4,1012.0,2.0,7.0,16.6,22.7,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
10041,8,14.5,19.9,5.8,2.8,5.5,59.0,19.0,30.0,90.0,83.0,1004.5,1004.6,7.0,7.0,17.5,17.3,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
10042,8,7.2,18.8,0.0,3.8,2.7,30.0,6.0,6.0,82.0,60.0,1017.9,1015.8,7.0,5.0,14.4,18.4,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
10043,8,10.5,19.1,10.2,2.6,7.0,56.0,24.0,28.0,87.0,52.0,1016.8,1016.7,7.0,5.0,14.9,18.2,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
10044,9,8.4,20.2,0.0,2.2,0.9,80.0,19.0,31.0,84.0,76.0,1008.2,1000.6,8.0,7.0,13.4,16.8,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
10045,9,8.1,15.8,32.2,3.8,4.1,81.0,19.0,37.0,64.0,62.0,1006.8,1009.8,7.0,7.0,12.3,15.0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
10046,9,7.6,18.5,9.8,2.6,4.8,48.0,9.0,24.0,94.0,60.0,1019.6,1018.2,7.0,7.0,12.6,18.2,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
10047,9,15.7,26.0,0.0,8.0,10.7,69.0,22.0,33.0,35.0,59.0,1008.8,1007.1,1.0,1.0,22.0,22.9,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
10048,9,11.7,21.5,1.0,2.2,8.3,37.0,6.0,22.0,68.0,40.0,1011.8,1010.0,3.0,2.0,16.9,20.6,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
10049,9,10.2,20.5,4.6,4.4,8.0,41.0,11.0,28.0,85.0,43.0,1014.1,1014.0,5.0,2.0,16.9,19.8,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
10050,9,11.8,22.3,1.4,4.2,3.1,83.0,31.0,31.0,66.0,90.0,1010.1,1007.8,5.0,7.0,19.3,16.6,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
10051,9,4.7,19.5,0.0,4.4,9.8,35.0,4.0,19.0,57.0,54.0,1013.3,1010.1,1.0,6.0,14.9,18.1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
10052,9,11.9,20.4,8.2,3.8,7.8,70.0,30.0,24.0,64.0,78.0,1007.0,1006.6,6.0,7.0,19.1,16.3,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
10053,9,11.8,18.9,2.8,3.6,6.4,72.0,17.0,30.0,79.0,53.0,1008.9,1007.3,7.0,7.0,15.2,17.9,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
10054,9,10.2,15.1,14.8,6.8,5.2,67.0,15.0,37.0,74.0,45.0,1010.6,1013.6,7.0,7.0,12.5,13.0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
10055,10,13.7,24.8,0.0,7.0,8.6,56.0,17.0,22.0,50.0,60.0,1012.4,1010.6,5.0,7.0,20.7,23.0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
10056,10,14.7,19.8,1.2,3.6,7.8,50.0,28.0,17.0,43.0,54.0,1016.4,1016.1,1.0,7.0,18.7,17.9,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0
10057,10,10.3,20.8,0.0,5.8,6.5,39.0,13.0,9.0,70.0,58.0,1017.9,1017.8,5.0,6.0,18.0,18.9,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1
10058,10,17.9,23.7,0.0,7.8,6.1,52.0,22.0,28.0,63.0,94.0,1012.7,1011.4,7.0,7.0,20.2,16.7,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10059,10,15.3,20.7,3.8,3.2,4.2,41.0,26.0,22.0,63.0,56.0,1017.3,1017.4,8.0,7.0,17.1,19.8,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
10060,10,13.7,29.4,0.0,7.0,11.3,48.0,19.0,20.0,29.0,44.0,1011.4,1010.4,0.0,3.0,25.3,25.3,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1
10061,11,11.0,22.3,0.0,6.6,4.7,46.0,26.0,28.0,53.0,90.0,1009.2,1007.0,7.0,8.0,20.7,16.5,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1
10062,11,12.7,18.8,21.6,3.4,7.0,63.0,20.0,28.0,49.0,37.0,1003.3,1003.8,6.0,3.0,17.2,17.9,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
10063,11,15.5,30.8,0.0,7.2,6.7,63.0,35.0,35.0,53.0,31.0,1014.1,1008.0,7.0,2.0,21.0,30.4,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
10064,11,13.6,25.9,0.0,7.6,9.7,52.0,15.0,28.0,69.0,53.0,1003.9,1002.4,7.0,4.0,20.0,23.9,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
10065,11,14.2,22.0,4.0,5.8,5.5,98.0,28.0,52.0,84.0,63.0,1000.2,996.2,7.0,7.0,17.1,20.7,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
10066,11,12.5,19.2,17.2,6.4,9.2,70.0,35.0,37.0,51.0,47.0,1007.5,1009.3,5.0,5.0,17.0,18.1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0
10067,1,21.2,34.1,0.0,12.0,6.0,54.0,26.0,15.0,52.0,48.0,1010.5,1010.3,8.0,5.0,30.8,30.6,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
10068,3,17.7,26.9,0.6,6.4,8.5,39.0,11.0,19.0,87.0,46.0,1006.2,1006.4,7.0,4.0,22.4,26.0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
10069,3,23.1,31.2,0.0,9.2,0.3,44.0,19.0,19.0,42.0,36.0,1010.2,1008.1,7.0,7.0,26.6,29.9,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
10070,3,20.1,27.4,10.2,3.4,9.5,56.0,7.0,33.0,78.0,49.0,1008.8,1009.2,7.0,4.0,23.5,26.8,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
10071,3,10.4,24.6,0.0,4.6,3.7,39.0,20.0,24.0,67.0,65.0,1007.6,1004.6,3.0,7.0,20.2,22.1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
